,CalendarYear,CalendarPeriod,CalendarWeek,ServiceGroup,ProductGroup,OpJourneys,OpMiles
392,2016,2016/P07,2016/W27,Inter7City,Commuter,19816,529938
393,2016,2016/P07,2016/W27,Scenic,Commuter,8076,152892
394,2016,2016/P07,2016/W27,West Suburban,Commuter,247525,2855045
395,2016,2016/P07,2016/W27,East Suburban,Off-Peak,76420,1581461
396,2016,2016/P07,2016/W27,eXpress,Off-Peak,30638,1009974
397,2016,2016/P07,2016/W27,Inter7City,Off-Peak,79133,5207036
398,2016,2016/P07,2016/W27,Scenic,Off-Peak,31654,1375213
399,2016,2016/P07,2016/W27,West Suburban,Off-Peak,496626,5733189
400,2016,2016/P07,2016/W27,East Suburban,Peak,59214,1160257
401,2016,2016/P07,2016/W27,eXpress,Peak,17307,514038
402,2016,2016/P07,2016/W27,Inter7City,Peak,53971,2987851
403,2016,2016/P07,2016/W27,Scenic,Peak,21727,860219
404,2016,2016/P07,2016/W27,West Suburban,Peak,242660,3334585
405,2016,2016/P07,2016/W28,East Suburban,Commuter,48574,856650
406,2016,2016/P07,2016/W28,eXpress,Commuter,19307,484705
407,2016,2016/P07,2016/W28,Inter7City,Commuter,16955,460087
408,2016,2016/P07,2016/W28,Scenic,Commuter,6350,116770
409,2016,2016/P07,2016/W28,West Suburban,Commuter,240251,2751186
410,2016,2016/P07,2016/W28,East Suburban,Off-Peak,59214,1252944
411,2016,2016/P07,2016/W28,eXpress,Off-Peak,27224,916595
412,2016,2016/P07,2016/W28,Inter7City,Off-Peak,65745,4512508
413,2016,2016/P07,2016/W28,Scenic,Off-Peak,27015,1201081
414,2016,2016/P07,2016/W28,West Suburban,Off-Peak,491145,6166042
415,2016,2016/P07,2016/W28,East Suburban,Peak,48941,1004261
416,2016,2016/P07,2016/W28,eXpress,Peak,16357,486155
417,2016,2016/P07,2016/W28,Inter7City,Peak,43705,2489578
418,2016,2016/P07,2016/W28,Scenic,Peak,17053,688575
419,2016,2016/P07,2016/W28,West Suburban,Peak,250395,3723889
420,2016,2016/P07,2016/W29,East Suburban,Commuter,56406,993011
421,2016,2016/P07,2016/W29,eXpress,Commuter,21306,537173
422,2016,2016/P07,2016/W29,Inter7City,Commuter,19541,527898
423,2016,2016/P07,2016/W29,Scenic,Commuter,7898,145684
424,2016,2016/P07,2016/W29,West Suburban,Commuter,244585,2827186
425,2016,2016/P07,2016/W29,East Suburban,Off-Peak,82752,1677346
426,2016,2016/P07,2016/W29,eXpress,Off-Peak,31060,1014896
427,2016,2016/P07,2016/W29,Inter7City,Off-Peak,78545,5103708
428,2016,2016/P07,2016/W29,Scenic,Off-Peak,32284,1370554
429,2016,2016/P07,2016/W29,West Suburban,Off-Peak,518012,6485978
430,2016,2016/P07,2016/W29,East Suburban,Peak,58753,1144449
431,2016,2016/P07,2016/W29,eXpress,Peak,16963,499089
432,2016,2016/P07,2016/W29,Inter7City,Peak,51320,2829083
433,2016,2016/P07,2016/W29,Scenic,Peak,21007,830262
434,2016,2016/P07,2016/W29,West Suburban,Peak,238466,3325931
435,2016,2016/P08,2016/W30,East Suburban,Commuter,54168,938387
436,2016,2016/P08,2016/W30,eXpress,Commuter,19859,486180
437,2016,2016/P08,2016/W30,Inter7City,Commuter,18637,493163
438,2016,2016/P08,2016/W30,Scenic,Commuter,7436,139157
439,2016,2016/P08,2016/W30,West Suburban,Commuter,241427,2751387
440,2016,2016/P08,2016/W30,East Suburban,Off-Peak,87313,1774223
441,2016,2016/P08,2016/W30,eXpress,Off-Peak,34316,1099735
442,2016,2016/P08,2016/W30,Inter7City,Off-Peak,87103,5586214
443,2016,2016/P08,2016/W30,Scenic,Off-Peak,38960,1608830
444,2016,2016/P08,2016/W30,West Suburban,Off-Peak,537632,6550696
445,2016,2016/P08,2016/W30,East Suburban,Peak,62192,1205319
446,2016,2016/P08,2016/W30,eXpress,Peak,18172,533219
447,2016,2016/P08,2016/W30,Inter7City,Peak,55101,3011893
448,2016,2016/P08,2016/W30,Scenic,Peak,23178,918540
449,2016,2016/P08,2016/W30,West Suburban,Peak,249121,3464089
450,2016,2016/P08,2016/W31,East Suburban,Commuter,56633,993316
451,2016,2016/P08,2016/W31,eXpress,Commuter,22126,562122
452,2016,2016/P08,2016/W31,Inter7City,Commuter,20031,541781
453,2016,2016/P08,2016/W31,Scenic,Commuter,7620,143122
454,2016,2016/P08,2016/W31,West Suburban,Commuter,252061,2894778
455,2016,2016/P08,2016/W31,East Suburban,Off-Peak,108609,2299897
456,2016,2016/P08,2016/W31,eXpress,Off-Peak,43829,1426413
457,2016,2016/P08,2016/W31,Inter7City,Off-Peak,96126,5983678
458,2016,2016/P08,2016/W31,Scenic,Off-Peak,41192,1656228
459,2016,2016/P08,2016/W31,West Suburban,Off-Peak,576701,7176569
460,2016,2016/P08,2016/W31,East Suburban,Peak,65308,1271930
461,2016,2016/P08,2016/W31,eXpress,Peak,18546,545658
462,2016,2016/P08,2016/W31,Inter7City,Peak,56124,3092345
463,2016,2016/P08,2016/W31,Scenic,Peak,25113,973342
464,2016,2016/P08,2016/W31,West Suburban,Peak,253146,3496306
465,2016,2016/P08,2016/W32,East Suburban,Commuter,57661,1005938
466,2016,2016/P08,2016/W32,eXpress,Commuter,22627,561449
467,2016,2016/P08,2016/W32,Inter7City,Commuter,19989,538147
468,2016,2016/P08,2016/W32,Scenic,Commuter,7799,148140
469,2016,2016/P08,2016/W32,West Suburban,Commuter,259605,2993515
470,2016,2016/P08,2016/W32,East Suburban,Off-Peak,133659,2894595
471,2016,2016/P08,2016/W32,eXpress,Off-Peak,64528,2172579
472,2016,2016/P08,2016/W32,Inter7City,Off-Peak,107896,6383091
473,2016,2016/P08,2016/W32,Scenic,Off-Peak,45093,1808828
474,2016,2016/P08,2016/W32,West Suburban,Off-Peak,595316,7797205
475,2016,2016/P08,2016/W32,East Suburban,Peak,71646,1382496
476,2016,2016/P08,2016/W32,eXpress,Peak,22121,661891
477,2016,2016/P08,2016/W32,Inter7City,Peak,59756,3300423
478,2016,2016/P08,2016/W32,Scenic,Peak,26045,984126
479,2016,2016/P08,2016/W32,West Suburban,Peak,260079,3623735
480,2016,2016/P08,2016/W33,East Suburban,Commuter,60119,1045995
481,2016,2016/P08,2016/W33,eXpress,Commuter,24114,605363
482,2016,2016/P08,2016/W33,Inter7City,Commuter,22345,602019
483,2016,2016/P08,2016/W33,Scenic,Commuter,8286,153368
484,2016,2016/P08,2016/W33,West Suburban,Commuter,274313,3111787
485,2016,2016/P08,2016/W33,East Suburban,Off-Peak,131777,2861434
486,2016,2016/P08,2016/W33,eXpress,Off-Peak,63378,2141439
487,2016,2016/P08,2016/W33,Inter7City,Off-Peak,96299,5837842
488,2016,2016/P08,2016/W33,Scenic,Off-Peak,44281,1709202
489,2016,2016/P08,2016/W33,West Suburban,Off-Peak,561911,7451876
490,2016,2016/P08,2016/W33,East Suburban,Peak,74642,1434719
491,2016,2016/P08,2016/W33,eXpress,Peak,23805,712928
492,2016,2016/P08,2016/W33,Inter7City,Peak,59355,3264158
493,2016,2016/P08,2016/W33,Scenic,Peak,26771,940653
494,2016,2016/P08,2016/W33,West Suburban,Peak,273348,3804120
495,2016,2016/P09,2016/W34,East Suburban,Commuter,59868,1041467
496,2016,2016/P09,2016/W34,eXpress,Commuter,24437,597991
497,2016,2016/P09,2016/W34,Inter7City,Commuter,22401,592610
498,2016,2016/P09,2016/W34,Scenic,Commuter,7941,147708
499,2016,2016/P09,2016/W34,West Suburban,Commuter,274346,3102302
500,2016,2016/P09,2016/W34,East Suburban,Off-Peak,118619,2565647
501,2016,2016/P09,2016/W34,eXpress,Off-Peak,62683,2127087
502,2016,2016/P09,2016/W34,Inter7City,Off-Peak,94810,6029885
503,2016,2016/P09,2016/W34,Scenic,Off-Peak,44056,1676455
504,2016,2016/P09,2016/W34,West Suburban,Off-Peak,566023,7364536
505,2016,2016/P09,2016/W34,East Suburban,Peak,76414,1469013
506,2016,2016/P09,2016/W34,eXpress,Peak,25447,761541
507,2016,2016/P09,2016/W34,Inter7City,Peak,64727,3456724
508,2016,2016/P09,2016/W34,Scenic,Peak,26835,935840
509,2016,2016/P09,2016/W34,West Suburban,Peak,293040,4091365
510,2016,2016/P09,2016/W35,East Suburban,Commuter,54133,938202
511,2016,2016/P09,2016/W35,eXpress,Commuter,22993,568513
512,2016,2016/P09,2016/W35,Inter7City,Commuter,21254,567847
513,2016,2016/P09,2016/W35,Scenic,Commuter,7887,145051
514,2016,2016/P09,2016/W35,West Suburban,Commuter,255613,2885078
515,2016,2016/P09,2016/W35,East Suburban,Off-Peak,81982,1672113
516,2016,2016/P09,2016/W35,eXpress,Off-Peak,41774,1385250
517,2016,2016/P09,2016/W35,Inter7City,Off-Peak,83148,5464313
518,2016,2016/P09,2016/W35,Scenic,Off-Peak,37530,1494891
519,2016,2016/P09,2016/W35,West Suburban,Off-Peak,534474,6483309
520,2016,2016/P09,2016/W35,East Suburban,Peak,71738,1378339
521,2016,2016/P09,2016/W35,eXpress,Peak,23908,712563
522,2016,2016/P09,2016/W35,Inter7City,Peak,65138,3530171
523,2016,2016/P09,2016/W35,Scenic,Peak,26012,912125
524,2016,2016/P09,2016/W35,West Suburban,Peak,299098,4068488
525,2016,2016/P09,2016/W36,East Suburban,Commuter,62194,1083487
526,2016,2016/P09,2016/W36,eXpress,Commuter,26791,648327
527,2016,2016/P09,2016/W36,Inter7City,Commuter,24553,649846
528,2016,2016/P09,2016/W36,Scenic,Commuter,9045,166717
529,2016,2016/P09,2016/W36,West Suburban,Commuter,299211,3423968
530,2016,2016/P09,2016/W36,East Suburban,Off-Peak,68298,1367823
531,2016,2016/P09,2016/W36,eXpress,Off-Peak,34907,1161146
532,2016,2016/P09,2016/W36,Inter7City,Off-Peak,80918,5467211
533,2016,2016/P09,2016/W36,Scenic,Off-Peak,31247,1322845
534,2016,2016/P09,2016/W36,West Suburban,Off-Peak,507233,5865619
535,2016,2016/P09,2016/W36,East Suburban,Peak,71436,1386737
536,2016,2016/P09,2016/W36,eXpress,Peak,24712,738090
537,2016,2016/P09,2016/W36,Inter7City,Peak,63294,3455998
538,2016,2016/P09,2016/W36,Scenic,Peak,24789,900332
539,2016,2016/P09,2016/W36,West Suburban,Peak,311099,4218026
540,2016,2016/P09,2016/W37,East Suburban,Commuter,63069,1110094
541,2016,2016/P09,2016/W37,eXpress,Commuter,27028,656428
542,2016,2016/P09,2016/W37,Inter7City,Commuter,25637,686606
543,2016,2016/P09,2016/W37,Scenic,Commuter,8528,162534
544,2016,2016/P09,2016/W37,West Suburban,Commuter,313173,3618286
545,2016,2016/P09,2016/W37,East Suburban,Off-Peak,69416,1415553
546,2016,2016/P09,2016/W37,eXpress,Off-Peak,39823,1308532
547,2016,2016/P09,2016/W37,Inter7City,Off-Peak,85850,5749881
548,2016,2016/P09,2016/W37,Scenic,Off-Peak,34824,1522367
549,2016,2016/P09,2016/W37,West Suburban,Off-Peak,553871,6594072
550,2016,2016/P09,2016/W37,East Suburban,Peak,71797,1382215
551,2016,2016/P09,2016/W37,eXpress,Peak,25466,756184
552,2016,2016/P09,2016/W37,Inter7City,Peak,63599,3466959
553,2016,2016/P09,2016/W37,Scenic,Peak,23901,862782
554,2016,2016/P09,2016/W37,West Suburban,Peak,321710,4383605
555,2016,2016/P10,2016/W38,East Suburban,Commuter,69375,1214467
556,2016,2016/P10,2016/W38,eXpress,Commuter,29713,731896
557,2016,2016/P10,2016/W38,Inter7City,Commuter,26384,702465
558,2016,2016/P10,2016/W38,Scenic,Commuter,9970,187488
559,2016,2016/P10,2016/W38,West Suburban,Commuter,329660,3875471
560,2016,2016/P10,2016/W38,East Suburban,Off-Peak,78486,1611189
561,2016,2016/P10,2016/W38,eXpress,Off-Peak,41705,1389879
562,2016,2016/P10,2016/W38,Inter7City,Off-Peak,87696,5794079
563,2016,2016/P10,2016/W38,Scenic,Off-Peak,39445,1549879
564,2016,2016/P10,2016/W38,West Suburban,Off-Peak,557862,6531324
565,2016,2016/P10,2016/W38,East Suburban,Peak,74835,1429083
566,2016,2016/P10,2016/W38,eXpress,Peak,25826,774390
567,2016,2016/P10,2016/W38,Inter7City,Peak,65746,3596360
568,2016,2016/P10,2016/W38,Scenic,Peak,27706,923305
569,2016,2016/P10,2016/W38,West Suburban,Peak,319379,4359102
570,2016,2016/P10,2016/W39,East Suburban,Commuter,70349,1228037
571,2016,2016/P10,2016/W39,eXpress,Commuter,29980,725753
572,2016,2016/P10,2016/W39,Inter7City,Commuter,26595,715398
573,2016,2016/P10,2016/W39,Scenic,Commuter,10297,196341
574,2016,2016/P10,2016/W39,West Suburban,Commuter,341604,4000223
575,2016,2016/P10,2016/W39,East Suburban,Off-Peak,69570,1433776
576,2016,2016/P10,2016/W39,eXpress,Off-Peak,41574,1374689
577,2016,2016/P10,2016/W39,Inter7City,Off-Peak,84956,5655461
578,2016,2016/P10,2016/W39,Scenic,Off-Peak,34872,1354386
579,2016,2016/P10,2016/W39,West Suburban,Off-Peak,547979,6435951
580,2016,2016/P10,2016/W39,East Suburban,Peak,74345,1430194
581,2016,2016/P10,2016/W39,eXpress,Peak,25649,762836
582,2016,2016/P10,2016/W39,Inter7City,Peak,65407,3505028
583,2016,2016/P10,2016/W39,Scenic,Peak,24712,788763
584,2016,2016/P10,2016/W39,West Suburban,Peak,313305,4268401
585,2016,2016/P10,2016/W40,East Suburban,Commuter,71708,1253899
586,2016,2016/P10,2016/W40,eXpress,Commuter,30991,740337
587,2016,2016/P10,2016/W40,Inter7City,Commuter,25461,672177
588,2016,2016/P10,2016/W40,Scenic,Commuter,10310,196215
589,2016,2016/P10,2016/W40,West Suburban,Commuter,358012,4166502
590,2016,2016/P10,2016/W40,East Suburban,Off-Peak,73012,1521324
591,2016,2016/P10,2016/W40,eXpress,Off-Peak,43277,1438991
592,2016,2016/P10,2016/W40,Inter7City,Off-Peak,88153,5977478
593,2016,2016/P10,2016/W40,Scenic,Off-Peak,36243,1443327
594,2016,2016/P10,2016/W40,West Suburban,Off-Peak,578987,6842662
595,2016,2016/P10,2016/W40,East Suburban,Peak,74973,1446352
596,2016,2016/P10,2016/W40,eXpress,Peak,26911,805103
597,2016,2016/P10,2016/W40,Inter7City,Peak,64612,3484010
598,2016,2016/P10,2016/W40,Scenic,Peak,24733,810174
599,2016,2016/P10,2016/W40,West Suburban,Peak,324404,4404580
600,2016,2016/P10,2016/W41,East Suburban,Commuter,66772,1153939
601,2016,2016/P10,2016/W41,eXpress,Commuter,28201,665858
602,2016,2016/P10,2016/W41,Inter7City,Commuter,23044,612823
603,2016,2016/P10,2016/W41,Scenic,Commuter,9867,185838
604,2016,2016/P10,2016/W41,West Suburban,Commuter,348157,4003081
605,2016,2016/P10,2016/W41,East Suburban,Off-Peak,74027,1541758
606,2016,2016/P10,2016/W41,eXpress,Off-Peak,40926,1358021
607,2016,2016/P10,2016/W41,Inter7City,Off-Peak,90288,5824601
608,2016,2016/P10,2016/W41,Scenic,Off-Peak,37050,1429112
609,2016,2016/P10,2016/W41,West Suburban,Off-Peak,555408,6575052
610,2016,2016/P10,2016/W41,East Suburban,Peak,68700,1320126
611,2016,2016/P10,2016/W41,eXpress,Peak,25588,767291
612,2016,2016/P10,2016/W41,Inter7City,Peak,59071,3184788
613,2016,2016/P10,2016/W41,Scenic,Peak,23916,779854
614,2016,2016/P10,2016/W41,West Suburban,Peak,315587,4244236
615,2016,2016/P11,2016/W42,East Suburban,Commuter,66336,1166049
616,2016,2016/P11,2016/W42,eXpress,Commuter,27907,662156
617,2016,2016/P11,2016/W42,Inter7City,Commuter,23409,635129
618,2016,2016/P11,2016/W42,Scenic,Commuter,10035,191047
619,2016,2016/P11,2016/W42,West Suburban,Commuter,329612,3850229
620,2016,2016/P11,2016/W42,East Suburban,Off-Peak,84311,1687403
621,2016,2016/P11,2016/W42,eXpress,Off-Peak,46654,1531441
622,2016,2016/P11,2016/W42,Inter7City,Off-Peak,91572,5910195
623,2016,2016/P11,2016/W42,Scenic,Off-Peak,37840,1454913
624,2016,2016/P11,2016/W42,West Suburban,Off-Peak,591103,6977435
625,2016,2016/P11,2016/W42,East Suburban,Peak,65268,1262131
626,2016,2016/P11,2016/W42,eXpress,Peak,23296,695378
627,2016,2016/P11,2016/W42,Inter7City,Peak,57204,3172445
628,2016,2016/P11,2016/W42,Scenic,Peak,23301,796057
629,2016,2016/P11,2016/W42,West Suburban,Peak,267548,3740546
630,2016,2016/P11,2016/W43,East Suburban,Commuter,71869,1252876
631,2016,2016/P11,2016/W43,eXpress,Commuter,32249,784184
632,2016,2016/P11,2016/W43,Inter7City,Commuter,27400,734122
633,2016,2016/P11,2016/W43,Scenic,Commuter,10474,198296
634,2016,2016/P11,2016/W43,West Suburban,Commuter,360959,4196889
635,2016,2016/P11,2016/W43,East Suburban,Off-Peak,72663,1458161
636,2016,2016/P11,2016/W43,eXpress,Off-Peak,43919,1448988
637,2016,2016/P11,2016/W43,Inter7City,Off-Peak,82381,5494605
638,2016,2016/P11,2016/W43,Scenic,Off-Peak,38302,1421319
639,2016,2016/P11,2016/W43,West Suburban,Off-Peak,575800,6612445
640,2016,2016/P11,2016/W43,East Suburban,Peak,73780,1426912
641,2016,2016/P11,2016/W43,eXpress,Peak,28260,850342
642,2016,2016/P11,2016/W43,Inter7City,Peak,64484,3502877
643,2016,2016/P11,2016/W43,Scenic,Peak,24792,757692
644,2016,2016/P11,2016/W43,West Suburban,Peak,322907,4405869
645,2016,2016/P11,2016/W44,East Suburban,Commuter,76461,1333521
646,2016,2016/P11,2016/W44,eXpress,Commuter,32286,759802
647,2016,2016/P11,2016/W44,Inter7City,Commuter,28485,755955
648,2016,2016/P11,2016/W44,Scenic,Commuter,11038,211075
649,2016,2016/P11,2016/W44,West Suburban,Commuter,376039,4347509
650,2016,2016/P11,2016/W44,East Suburban,Off-Peak,67783,1322785
651,2016,2016/P11,2016/W44,eXpress,Off-Peak,41617,1359533
652,2016,2016/P11,2016/W44,Inter7City,Off-Peak,79205,5305319
653,2016,2016/P11,2016/W44,Scenic,Off-Peak,33645,1232604
654,2016,2016/P11,2016/W44,West Suburban,Off-Peak,562157,6348268
655,2016,2016/P11,2016/W44,East Suburban,Peak,72455,1393417
656,2016,2016/P11,2016/W44,eXpress,Peak,27496,826309
657,2016,2016/P11,2016/W44,Inter7City,Peak,61396,3294719
658,2016,2016/P11,2016/W44,Scenic,Peak,23786,680693
659,2016,2016/P11,2016/W44,West Suburban,Peak,318924,4302855
660,2016,2016/P11,2016/W45,East Suburban,Commuter,76382,1331975
661,2016,2016/P11,2016/W45,eXpress,Commuter,33181,803228
662,2016,2016/P11,2016/W45,Inter7City,Commuter,28426,755589
663,2016,2016/P11,2016/W45,Scenic,Commuter,10980,209522
664,2016,2016/P11,2016/W45,West Suburban,Commuter,376740,4415269
665,2016,2016/P11,2016/W45,East Suburban,Off-Peak,72515,1481248
666,2016,2016/P11,2016/W45,eXpress,Off-Peak,46597,1555378
667,2016,2016/P11,2016/W45,Inter7City,Off-Peak,82913,5561924
668,2016,2016/P11,2016/W45,Scenic,Off-Peak,33610,1232160
669,2016,2016/P11,2016/W45,West Suburban,Off-Peak,563726,6568396
670,2016,2016/P11,2016/W45,East Suburban,Peak,72802,1401969
671,2016,2016/P11,2016/W45,eXpress,Peak,27360,824986
672,2016,2016/P11,2016/W45,Inter7City,Peak,62000,3309763
673,2016,2016/P11,2016/W45,Scenic,Peak,22314,634320
674,2016,2016/P11,2016/W45,West Suburban,Peak,316972,4262220
675,2016,2016/P12,2016/W46,East Suburban,Commuter,75053,1310697
676,2016,2016/P12,2016/W46,eXpress,Commuter,31728,751424
677,2016,2016/P12,2016/W46,Inter7City,Commuter,28071,747204
678,2016,2016/P12,2016/W46,Scenic,Commuter,10738,207027
679,2016,2016/P12,2016/W46,West Suburban,Commuter,374650,4331280
680,2016,2016/P12,2016/W46,East Suburban,Off-Peak,74739,1512327
681,2016,2016/P12,2016/W46,eXpress,Off-Peak,47914,1575826
682,2016,2016/P12,2016/W46,Inter7City,Off-Peak,86269,5598888
683,2016,2016/P12,2016/W46,Scenic,Off-Peak,34245,1274528
684,2016,2016/P12,2016/W46,West Suburban,Off-Peak,568431,6739866
685,2016,2016/P12,2016/W46,East Suburban,Peak,70816,1353282
686,2016,2016/P12,2016/W46,eXpress,Peak,26547,795340
687,2016,2016/P12,2016/W46,Inter7City,Peak,63390,3409548
688,2016,2016/P12,2016/W46,Scenic,Peak,21670,626189
689,2016,2016/P12,2016/W46,West Suburban,Peak,312387,4188026
690,2016,2016/P12,2016/W47,East Suburban,Commuter,74737,1306017
691,2016,2016/P12,2016/W47,eXpress,Commuter,32993,798883
692,2016,2016/P12,2016/W47,Inter7City,Commuter,28172,755286
693,2016,2016/P12,2016/W47,Scenic,Commuter,11213,214401
694,2016,2016/P12,2016/W47,West Suburban,Commuter,371235,4310275
695,2016,2016/P12,2016/W47,East Suburban,Off-Peak,89375,1857285
696,2016,2016/P12,2016/W47,eXpress,Off-Peak,49908,1608592
697,2016,2016/P12,2016/W47,Inter7City,Off-Peak,89281,5633054
698,2016,2016/P12,2016/W47,Scenic,Off-Peak,38616,1364213
699,2016,2016/P12,2016/W47,West Suburban,Off-Peak,623346,7389075
700,2016,2016/P12,2016/W47,East Suburban,Peak,72717,1406521
701,2016,2016/P12,2016/W47,eXpress,Peak,26990,812300
702,2016,2016/P12,2016/W47,Inter7City,Peak,63362,3420833
703,2016,2016/P12,2016/W47,Scenic,Peak,23113,661426
704,2016,2016/P12,2016/W47,West Suburban,Peak,313791,4265830
705,2016,2016/P12,2016/W48,East Suburban,Commuter,75098,1308650
706,2016,2016/P12,2016/W48,eXpress,Commuter,33363,808989
707,2016,2016/P12,2016/W48,Inter7City,Commuter,28208,744657
708,2016,2016/P12,2016/W48,Scenic,Commuter,11079,212601
709,2016,2016/P12,2016/W48,West Suburban,Commuter,372035,4303690
710,2016,2016/P12,2016/W48,East Suburban,Off-Peak,103143,2170961
711,2016,2016/P12,2016/W48,eXpress,Off-Peak,55708,1819103
712,2016,2016/P12,2016/W48,Inter7City,Off-Peak,97640,5835003
713,2016,2016/P12,2016/W48,Scenic,Off-Peak,41578,1411247
714,2016,2016/P12,2016/W48,West Suburban,Off-Peak,667632,8064316
715,2016,2016/P12,2016/W48,East Suburban,Peak,75460,1454219
716,2016,2016/P12,2016/W48,eXpress,Peak,27436,822094
717,2016,2016/P12,2016/W48,Inter7City,Peak,63945,3376337
718,2016,2016/P12,2016/W48,Scenic,Peak,23620,663131
719,2016,2016/P12,2016/W48,West Suburban,Peak,322688,4333213
720,2016,2016/P12,2016/W49,East Suburban,Commuter,71919,1241999
721,2016,2016/P12,2016/W49,eXpress,Commuter,32008,766969
722,2016,2016/P12,2016/W49,Inter7City,Commuter,27164,723270
723,2016,2016/P12,2016/W49,Scenic,Commuter,11032,214104
724,2016,2016/P12,2016/W49,West Suburban,Commuter,359794,4138017
725,2016,2016/P12,2016/W49,East Suburban,Off-Peak,111462,2385909
726,2016,2016/P12,2016/W49,eXpress,Off-Peak,60226,1944269
727,2016,2016/P12,2016/W49,Inter7City,Off-Peak,97164,5633525
728,2016,2016/P12,2016/W49,Scenic,Off-Peak,40220,1331743
729,2016,2016/P12,2016/W49,West Suburban,Off-Peak,681326,8439850
730,2016,2016/P12,2016/W49,East Suburban,Peak,78139,1507831
731,2016,2016/P12,2016/W49,eXpress,Peak,28211,838097
732,2016,2016/P12,2016/W49,Inter7City,Peak,64622,3289886
733,2016,2016/P12,2016/W49,Scenic,Peak,24506,691694
734,2016,2016/P12,2016/W49,West Suburban,Peak,330448,4431587
735,2016,2016/P13,2016/W50,East Suburban,Commuter,68068,1171851
736,2016,2016/P13,2016/W50,eXpress,Commuter,29086,689585
737,2016,2016/P13,2016/W50,Inter7City,Commuter,25527,673416
738,2016,2016/P13,2016/W50,Scenic,Commuter,10365,199643
739,2016,2016/P13,2016/W50,West Suburban,Commuter,339784,3868409
740,2016,2016/P13,2016/W50,East Suburban,Off-Peak,116917,2481342
741,2016,2016/P13,2016/W50,eXpress,Off-Peak,64057,2030457
742,2016,2016/P13,2016/W50,Inter7City,Off-Peak,98549,5490522
743,2016,2016/P13,2016/W50,Scenic,Off-Peak,42961,1384531
744,2016,2016/P13,2016/W50,West Suburban,Off-Peak,731191,8916327
745,2016,2016/P13,2016/W50,East Suburban,Peak,81530,1559145
746,2016,2016/P13,2016/W50,eXpress,Peak,28622,837070
